,Unnamed: 0,DriverID,Hour,Minute,Second,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,TaskID_new
447,1075,Driver-3,12,24,15,-2.122137404580153,4.801526717557252,1.16030534351145,0.673583984375,-0.325439453125,-0.99169921875,104
448,372,Driver-1,14,27,2,1.320610687022901,9.213740458015268,1.83206106870229,0.6435546875,-0.2158203125,-1.069580078125,28
449,99,Driver-1,15,44,40,1.732824427480916,5.068702290076335,-0.1374045801526718,0.393798828125,-0.18603515625,-0.926513671875,8
450,1065,Driver-3,12,23,58,-1.946564885496183,5.877862595419847,0.8320610687022901,0.092529296875,0.11181640625,-1.169677734375,103
451,304,Driver-3,15,32,59,0.1374045801526718,6.229007633587786,1.755725190839695,0.328125,-0.155029296875,-0.927490234375,22
452,835,Driver-3,15,0,47,4.786259541984733,4.854961832061068,1.923664122137405,0.40478515625,-0.19384765625,-1.077392578125,73
453,412,Driver-1,14,29,15,-5.442748091603053,4.725190839694656,0.5267175572519084,0.3037109375,-0.112060546875,-1.280517578125,32
454,707,Driver-2,15,22,33,-1.954198473282443,3.435114503816794,-0.8854961832061069,0.0517578125,-0.001708984375,-0.99072265625,62
455,286,Driver-3,15,33,41,-3.862595419847328,1.480916030534351,3.381679389312977,0.34912109375,-0.159423828125,-0.91064453125,21
456,882,Driver-3,14,56,11,-0.5877862595419847,4.099236641221374,0.6946564885496184,0.18408203125,-0.073486328125,-1.00146484375,77
457,1019,Driver-3,12,20,17,0.6030534351145038,4.900763358778626,1.770992366412214,0.45947265625,-0.2578125,-1.0771484375,96
458,993,Driver-2,12,18,54,5.679389312977099,2.442748091603054,1.465648854961832,0.678955078125,-0.305419921875,-0.9716796875,92
459,0,Driver-1,15,39,39,-0.4961832061068702,2.511450381679389,0.7022900763358778,0.226806640625,-0.13232421875,-1.010498046875,1
460,705,Driver-2,15,22,31,-2.618320610687023,1.969465648854962,-11.79389312977099,0.211181640625,-0.090576171875,-1.065673828125,62
461,637,Driver-1,15,16,21,-1.816793893129771,7.396946564885496,2.320610687022901,0.221435546875,-0.01806640625,-1.089111328125,56
462,26,Driver-1,15,40,25,-2.083969465648855,4.282442748091603,33.61832061068702,0.253173828125,0.180908203125,-1.148681640625,2
463,833,Driver-3,15,0,46,-2.717557251908397,1.854961832061069,1.816793893129771,0.228759765625,-0.135986328125,-1.054443359375,73
464,982,Driver-2,12,18,30,-3.870229007633588,4.847328244274809,1.206106870229008,0.11669921875,0.08251953125,-1.059814453125,91
465,481,Driver-2,14,33,18,5.351145038167939,2.526717557251908,1.816793893129771,0.525390625,-0.230224609375,-1.07177734375,40
466,563,Driver-3,14,18,12,1.801526717557252,2.50381679389313,0.3129770992366412,-0.069580078125,-0.07861328125,-1.029296875,49
467,329,Driver-3,15,31,9,-0.4503816793893129,4.297709923664122,0.8854961832061069,0.157470703125,-0.052001953125,-1.005859375,24
468,147,Driver-2,15,47,28,-0.7099236641221374,4.061068702290076,1.702290076335878,0.260986328125,-0.22265625,-0.98095703125,11
469,873,Driver-3,14,57,19,7.038167938931298,2.641221374045802,-26.14503816793893,-0.019775390625,-0.4990234375,-1.021728515625,76
470,688,Driver-1,15,21,11,0.3816793893129771,3.969465648854962,3.778625954198473,0.401611328125,-0.083251953125,-0.85302734375,61
471,491,Driver-2,14,33,47,-0.9236641221374046,2.106870229007634,1.022900763358779,0.1611328125,-0.1669921875,-1.058837890625,41
472,645,Driver-1,15,17,28,-1.251908396946565,-1.427480916030534,1.412213740458015,0.273681640625,-0.076904296875,-1.244140625,57
473,367,Driver-1,14,26,32,1.770992366412214,8.526717557251908,1.946564885496183,0.455322265625,-0.253173828125,-0.851318359375,27
474,607,Driver-1,15,14,10,-3.732824427480916,7.557251908396947,0.9389312977099236,0.13525390625,-0.053466796875,-0.878662109375,54
475,52,Driver-1,15,41,59,-4.259541984732825,6.351145038167939,18.6793893129771,0.21484375,0.31640625,-1.040283203125,4
476,697,Driver-1,15,21,21,2.656488549618321,-2.442748091603054,-27.61832061068702,0.00634765625,-0.343017578125,-0.899658203125,61
477,440,Driver-2,14,31,14,-0.6717557251908397,4.442748091603053,1.152671755725191,0.169921875,-0.07080078125,-1.010009765625,36
478,109,Driver-1,15,44,49,2.49618320610687,-1.381679389312977,13.35114503816794,0.132568359375,-0.229736328125,-1.00732421875,8
479,877,Driver-3,14,57,21,-5.83206106870229,9.6793893129771,-7.877862595419847,0.047119140625,-0.123291015625,-0.966064453125,76
480,156,Driver-2,15,48,11,-0.648854961832061,2.610687022900763,0.8244274809160306,0.384765625,-0.142822265625,-0.883544921875,12
481,414,Driver-1,14,29,49,-0.6412213740458015,4.557251908396947,0.7633587786259542,0.201416015625,-0.083984375,-1.0126953125,33
482,962,Driver-2,12,17,23,-0.2977099236641221,7.045801526717558,1.488549618320611,0.05078125,0.033935546875,-0.98388671875,88
483,927,Driver-1,12,15,49,-0.6793893129770993,5.534351145038168,0.6641221374045801,0.0908203125,0.10888671875,-1.042236328125,83
484,1054,Driver-3,12,22,32,1.465648854961832,4.236641221374046,2.763358778625954,0.64013671875,-0.37646484375,-0.93115234375,101
485,151,Driver-2,15,47,32,-14.29770992366412,4.862595419847328,33.14503816793893,0.188720703125,0.131591796875,-0.86767578125,11
486,15,Driver-1,15,40,17,4.251908396946565,0.0839694656488549,0.7404580152671756,0.324462890625,-0.19287109375,-0.878662109375,2
487,874,Driver-3,14,57,19,9.64885496183206,-5.068702290076335,-31.6412213740458,-0.220703125,-0.5556640625,-1.021728515625,76
488,140,Driver-2,15,47,21,-0.931297709923664,4.076335877862595,0.7557251908396947,0.19873046875,-0.086669921875,-0.9892578125,11
489,276,Driver-3,15,34,47,2.16793893129771,3.541984732824428,38.97709923664122,0.4697265625,0.361572265625,-1.132080078125,20
490,23,Driver-1,15,40,23,-7.045801526717558,1.129770992366412,6.709923664122138,0.246826171875,0.090576171875,-0.83740234375,2
491,500,Driver-2,14,34,12,2.83206106870229,7.213740458015267,0.5419847328244275,0.132080078125,0.00439453125,-0.831298828125,42
492,776,Driver-2,15,4,50,5.763358778625954,7.847328244274809,1.862595419847328,0.279296875,-0.0771484375,-1.1787109375,68
